"PROBE_ID"	"Symbol"
"1715"	"ILMN_1683916"	"PEX13"
"1716"	"ILMN_1745655"	"PEX16"
"1717"	"ILMN_1775448"	"PFN2"
"1718"	"ILMN_1733831"	"PGBD5"
"1719"	"ILMN_2195236"	"PGRMC2"
"1720"	"ILMN_1736548"	"PHACTR4"
"1721"	"ILMN_3237589"	"PHAX"
"1722"	"ILMN_1728074"	"PHAX"
"1723"	"ILMN_2401769"	"PHF14"
"1724"	"ILMN_2112402"	"PHF5A"
"1725"	"ILMN_1775901"	"PHF5A"
"1726"	"ILMN_1687978"	"PHLDA1"
"1727"	"ILMN_1659106"	"PHLDA3"
"1728"	"ILMN_1666819"	"PHLDB1"
"1729"	"ILMN_2179778"	"PHLDB2"
"1730"	"ILMN_1719792"	"PHLDB2"
"1731"	"ILMN_1694799"	"PIAS2"
"1732"	"ILMN_1705985"	"PIGA"
"1733"	"ILMN_1798395"	"PIGH"
"1734"	"ILMN_3251246"	"PIGH"
"1735"	"ILMN_1799860"	"PIGM"
"1736"	"ILMN_1719986"	"PIK3IP1"
"1737"	"ILMN_1748283"	"PIM2"
"1738"	"ILMN_1790309"	"PINX1"
"1739"	"ILMN_1793934"	"PISD"
"1740"	"ILMN_1784207"	"PITHD1"
"1741"	"ILMN_1674386"	"PITX1"
"1742"	"ILMN_2373566"	"PJA1"
"1743"	"ILMN_1745365"	"PKNOX1"
"1744"	"ILMN_1667711"	"PLA2G16"
"1745"	"ILMN_1810191"	"PLA2G4C"
"1746"	"ILMN_1655341"	"PLAC8L1"
"1747"	"ILMN_1786601"	"PLAGL2"
"1748"	"ILMN_1738742"	"PLAT"
"1749"	"ILMN_1815719"	"PLCG2"
"1750"	"ILMN_1747451"	"PLCXD1"
"1751"	"ILMN_1666976"	"PLD3"
"1752"	"ILMN_1744268"	"PLEC"
"1753"	"ILMN_1797576"	"PLEKHA3"
"1754"	"ILMN_1755173"	"PLEKHA4"
"1755"	"ILMN_1657836"	"PLEKHG2"
"1756"	"ILMN_1804652"	"PLEKHH3"
"1757"	"ILMN_1689968"	"PLEKHO2"
"1758"	"ILMN_1660021"	"PLIN3"
"1759"	"ILMN_2192245"	"PLN"
"1760"	"ILMN_1749634"	"PLRG1"
"1761"	"ILMN_1745242"	"PLSCR1"
"1762"	"ILMN_1703433"	"PLSCR3"
"1763"	"ILMN_1791569"	"PLXNA1"
"1764"	"ILMN_1719972"	"PLXNA3"
"1765"	"ILMN_1763447"	"PLXNB2"
"1766"	"ILMN_2098446"	"PMAIP1"
"1767"	"ILMN_1689525"	"PMAIP1"
"1768"	"ILMN_1731299"	"PML"
"1769"	"ILMN_1780236"	"PMM1"
"1770"	"ILMN_1785336"	"PMM2"
"1771"	"ILMN_1785646"	"PMP22"
"1772"	"ILMN_1810864"	"PMP22"
"1773"	"ILMN_1783805"	"PNMA3"
"1774"	"ILMN_1721703"	"PNN"
"1775"	"ILMN_1753607"	"PNO1"
"1776"	"ILMN_2172174"	"PNP"
"1777"	"ILMN_1680223"	"PNPLA8"
"1778"	"ILMN_1810608"	"PNPT1"
"1779"	"ILMN_1770800"	"PODN"
"1780"	"ILMN_1785198"	"POLE3"
"1781"	"ILMN_2101930"	"POLG"
"1782"	"ILMN_1659411"	"POLR2C"
"1783"	"ILMN_1792672"	"POLR2D"
"1784"	"ILMN_1673966"	"POLR3F"
"1785"	"ILMN_1786024"	"POLR3H"
"1786"	"ILMN_3235808"	"POM121C"
"1787"	"ILMN_1709800"	"POMZP3"
"1788"	"ILMN_1696383"	"POP4"
"1789"	"ILMN_1680091"	"POP7"
"1790"	"ILMN_1652244"	"POPDC3"
"1791"	"ILMN_1677768"	"POR"
"1792"	"ILMN_2196328"	"POSTN"
"1793"	"ILMN_1790761"	"POSTN"
"1794"	"ILMN_1864422"	"POU2F1"
"1795"	"ILMN_3239925"	"PP7080"
"1796"	"ILMN_2408683"	"PPAP2B"
"1797"	"ILMN_2388800"	"PPAP2B"
"1798"	"ILMN_1672608"	"PPAP2B"
"1799"	"ILMN_2382126"	"PPFIA1"
"1800"	"ILMN_1679460"	"PPFIBP1"
"1801"	"ILMN_1903159"	"PPM1A"
"1802"	"ILMN_2070044"	"PPM1K"
"1803"	"ILMN_1739622"	"PPP1R12A"
"1804"	"ILMN_1685286"	"PPP1R12C"
"1805"	"ILMN_1761968"	"PPP1R14A"
"1806"	"ILMN_1659888"	"PPP1R14B"
"1807"	"ILMN_1736670"	"PPP1R3C"
"1808"	"ILMN_1784822"	"PPP1R3F"
"1809"	"ILMN_1712659"	"PPP2CB"
"1810"	"ILMN_1778587"	"PPP2R2D"
"1811"	"ILMN_1729123"	"PPP2R4"
"1812"	"ILMN_2124082"	"PPP2R5B"
"1813"	"ILMN_2044226"	"PPP3CA"
"1814"	"ILMN_2288928"	"PPP4R4"
"1815"	"ILMN_1664921"	"PPP6C"
"1816"	"ILMN_1800855"	"PPTC7"
"1817"	"ILMN_1720578"	"PRAF2"
"1818"	"ILMN_1655077"	"PRDM1"
"1819"	"ILMN_2352293"	"PRDM10"
"1820"	"ILMN_1691432"	"PRDM4"
"1821"	"ILMN_1803180"	"PRDX6"
"1822"	"ILMN_1741356"	"PRICKLE1"
"1823"	"ILMN_1683148"	"PRICKLE2"
"1824"	"ILMN_2357577"	"PRKAA1"
"1825"	"ILMN_1783889"	"PRKAA1"
"1826"	"ILMN_1793522"	"PRKAB1"
"1827"	"ILMN_1786021"	"PRKAB2"
"1828"	"ILMN_1771800"	"PRKCA"
"1829"	"ILMN_1801105"	"PRKCD"
"1830"	"ILMN_1793476"	"PRKCDBP"
"1831"	"ILMN_1753805"	"PRKD2"
"1832"	"ILMN_1804490"	"PRKRIP1"
"1833"	"ILMN_1748908"	"PROSC"
"1834"	"ILMN_1752622"	"PROX1"
"1835"	"ILMN_1807243"	"PRPF18"
"1836"	"ILMN_1715392"	"PRPF3"
"1837"	"ILMN_1667050"	"PRPS1"
"1838"	"ILMN_1768449"	"PRPSAP1"
"1839"	"ILMN_1709153"	"PRR16"
"1840"	"ILMN_1784985"	"PRRT3"
"1841"	"ILMN_1739496"	"PRRX1"
"1842"	"ILMN_1790338"	"PRRX2"
"1843"	"ILMN_1810628"	"PRUNE2"
"1844"	"ILMN_1717477"	"PSD3"
"1845"	"ILMN_1691809"	"PSMA1"
"1846"	"ILMN_2387553"	"PSMA3"
"1847"	"ILMN_2318011"	"PSMA3"
"1848"	"ILMN_2390299"	"PSMB8"
"1849"	"ILMN_1747195"	"PSMB8"
"1850"	"ILMN_1767006"	"PSMB8"
"1851"	"ILMN_2376108"	"PSMB9"
"1852"	"ILMN_2368971"	"PSMD12"
"1853"	"ILMN_1737396"	"PSMD14"
"1854"	"ILMN_1796430"	"PSMD3"
"1855"	"ILMN_1779633"	"PSMD6"
"1856"	"ILMN_2155998"	"PSMD6"
"1857"	"ILMN_1786612"	"PSME2"
"1858"	"ILMN_3248764"	"PSMG3-AS1"
"1859"	"ILMN_2117223"	"PTBP3"
"1860"	"ILMN_1768197"	"PTBP3"
"1861"	"ILMN_2225709"	"PTCD1"
"1862"	"ILMN_2051867"	"PTCD2"
"1863"	"ILMN_1880406"	"PTEN"
"1864"	"ILMN_1701134"	"PTEN"
"1865"	"ILMN_2395652"	"PTGFR"
"1866"	"ILMN_1813341"	"PTGFR"
"1867"	"ILMN_1667692"	"PTGIS"
"1868"	"ILMN_2339835"	"PTGS1"
"1869"	"ILMN_2338997"	"PTP4A2"
"1870"	"ILMN_2222074"	"PTPN12"
"1871"	"ILMN_2374683"	"PTPN13"
"1872"	"ILMN_2374687"	"PTPN13"
"1873"	"ILMN_1917341"	"PTPN14"
"1874"	"ILMN_1762766"	"PTPRA"
"1875"	"ILMN_1757552"	"PTRF"
"1876"	"ILMN_2311548"	"PTRH2"
"1877"	"ILMN_2162328"	"PTS"
"1878"	"ILMN_2042771"	"PTTG1"
"1879"	"ILMN_1753196"	"PTTG1"
"1880"	"ILMN_2049021"	"PTTG3P"
"1881"	"ILMN_1801842"	"PTX3"
"1882"	"ILMN_2255382"	"PVRL2"
"1883"	"ILMN_1684440"	"PXN"
"1884"	"ILMN_1684497"	"PYROXD2"
"1885"	"ILMN_1793433"	"RAB10"
"1886"	"ILMN_1712312"	"RAB11A"
"1887"	"ILMN_1692219"	"RAB11FIP1"
"1888"	"ILMN_1731699"	"RAB15"
"1889"	"ILMN_2346997"	"RAB23"
"1890"	"ILMN_1667417"	"RAB23"
"1891"	"ILMN_2379718"	"RAB24"
"1892"	"ILMN_1891857"	"RAB2A"
"1893"	"ILMN_1753002"	"RAB2B"
"1894"	"ILMN_2115434"	"RAB32"
"1895"	"ILMN_1810486"	"RAB34"
"1896"	"ILMN_1803197"	"RAB3IP"
"1897"	"ILMN_1677824"	"RAB4A"
"1898"	"ILMN_1805800"	"RAB5A"
"1899"	"ILMN_1813685"	"RAB7L1"
"1900"	"ILMN_2061950"	"RABGAP1"
"1901"	"ILMN_1709795"	"RAC2"
"1902"	"ILMN_2221006"	"RAD21"
"1903"	"ILMN_1722662"	"RAD23B"
"1904"	"ILMN_1684183"	"RAD9A"
"1905"	"ILMN_1781454"	"RAE1"
"1906"	"ILMN_1798303"	"RAET1G"
"1907"	"ILMN_2060770"	"RAI1"
"1908"	"ILMN_1682139"	"RAI14"
"1909"	"ILMN_1755364"	"RALA"
"1910"	"ILMN_1733115"	"RALGAPB"
"1911"	"ILMN_1780842"	"RANBP6"
"1912"	"ILMN_1701434"	"RAP1B"
"1913"	"ILMN_2398474"	"RAP1B"
"1914"	"ILMN_1701613"	"RARRES3"
"1915"	"ILMN_1725312"	"RASA1"
"1916"	"ILMN_1740426"	"RASD1"
"1917"	"ILMN_2170209"	"RASD2"
"1918"	"ILMN_1768958"	"RASGRP1"
"1919"	"ILMN_1804737"	"RAVER2"
"1920"	"ILMN_3251085"	"RBBP4"
"1921"	"ILMN_1696532"	"RBBP5"
"1922"	"ILMN_1745130"	"RBFOX2"
"1923"	"ILMN_2069060"	"RBM11"
"1924"	"ILMN_1666739"	"RBM15"
"1925"	"ILMN_1802355"	"RBM18"
"1926"	"ILMN_2222872"	"RBM18"
"1927"	"ILMN_1760256"	"RBM22"
"1928"	"ILMN_1740716"	"RBM26"
"1929"	"ILMN_1661485"	"RBM34"
"1930"	"ILMN_2404049"	"RBM38"
"1931"	"ILMN_1709042"	"RBM4"
"1932"	"ILMN_1670456"	"RBM42"
"1933"	"ILMN_2358541"	"RBMS1"
"1934"	"ILMN_1666444"	"RBMS1"
"1935"	"ILMN_2358540"	"RBMS1"
"1936"	"ILMN_2119421"	"RBMXP3"
"1937"	"ILMN_2323087"	"RBPMS"
"1938"	"ILMN_1808238"	"RBPMS2"
"1939"	"ILMN_2148668"	"RCBTB2"
"1940"	"ILMN_2337492"	"RCE1"
"1941"	"ILMN_1685002"	"RCE1"
"1942"	"ILMN_1682095"	"RCOR3"
"1943"	"ILMN_1714335"	"RDH10"
"1944"	"ILMN_1660723"	"RDH13"
"1945"	"ILMN_1705469"	"RDH14"
"1946"	"ILMN_1751886"	"REC8"
"1947"	"ILMN_2317751"	"REC8"
"1948"	"ILMN_2067269"	"RECK"
"1949"	"ILMN_1688630"	"RECK"
"1950"	"ILMN_1733746"	"REEP1"
"1951"	"ILMN_1758941"	"REEP5"
"1952"	"ILMN_1811258"	"RELB"
"1953"	"ILMN_1760933"	"RER1"
"1954"	"ILMN_1802380"	"RERE"
"1955"	"ILMN_2327795"	"RERE"
"1956"	"ILMN_1749009"	"REXO2"
"1957"	"ILMN_1677452"	"REXO4"
"1958"	"ILMN_1800787"	"RFTN1"
"1959"	"ILMN_1741200"	"RFX5"
"1960"	"ILMN_1654398"	"RGL1"
"1961"	"ILMN_1776213"	"RGMB"
"1962"	"ILMN_1722834"	"RGS12"
"1963"	"ILMN_1725485"	"RGS17"
"1964"	"ILMN_1677085"	"RGS19"
"1965"	"ILMN_1758067"	"RGS4"
"1966"	"ILMN_1808404"	"RHBDF1"
"1967"	"ILMN_1721029"	"RHEBL1"
"1968"	"ILMN_1744949"	"RHOBTB3"
"1969"	"ILMN_1673305"	"RHOC"
"1970"	"ILMN_2107613"	"RHOJ"
"1971"	"ILMN_1678215"	"RHOJ"
"1972"	"ILMN_1753143"	"RHPN2"
"1973"	"ILMN_1663532"	"RIC8B"
"1974"	"ILMN_1660858"	"RIN1"
"1975"	"ILMN_1769546"	"RIN2"
"1976"	"ILMN_1655329"	"RIOK2"
"1977"	"ILMN_2119535"	"RIPK1"
"1978"	"ILMN_2151488"	"RMI1"
"1979"	"ILMN_1759513"	"RND3"
"1980"	"ILMN_1692199"	"RNF103"
"1981"	"ILMN_1792078"	"RNF114"
"1982"	"ILMN_1691119"	"RNF122"
"1983"	"ILMN_1665877"	"RNF149"
"1984"	"ILMN_2112524"	"RNF149"
"1985"	"ILMN_1767446"	"RNF150"
"1986"	"ILMN_1709265"	"RNF170"
"1987"	"ILMN_3225534"	"RNF216P1"
"1988"	"ILMN_1755882"	"RNF219"
"1989"	"ILMN_1694504"	"RNF220"
"1990"	"ILMN_1725306"	"RNF6"
"1991"	"ILMN_1677113"	"RNF8"
"1992"	"ILMN_1689652"	"RNMTL1"
"1993"	"ILMN_1659099"	"ROCK2"
"1994"	"ILMN_1655904"	"ROR1"
"1995"	"ILMN_1694426"	"ROR2"
"1996"	"ILMN_1862909"	"RORA"
"1997"	"ILMN_2322498"	"RORA"
"1998"	"ILMN_1687922"	"RP9"
"1999"	"ILMN_3244444"	"RP9P"
"2000"	"ILMN_1753582"	"RPA2"
"2001"	"ILMN_1770339"	"RPAIN"
"2002"	"ILMN_2323774"	"RPAIN"
"2003"	"ILMN_1766916"	"RPAP3"
"2004"	"ILMN_1664167"	"RPF2"
"2005"	"ILMN_1714809"	"RPIA"
"2006"	"ILMN_1771051"	"RPL29"
"2007"	"ILMN_1737517"	"RPL29"
"2008"	"ILMN_1695271"	"RPP25"
"2009"	"ILMN_2177965"	"RPS19BP1"
"2010"	"ILMN_2298818"	"RPS29"
"2011"	"ILMN_1702501"	"RPS6KA2"
"2012"	"ILMN_1657515"	"RPS6KA5"
"2013"	"ILMN_2123431"	"RPS6KC1"
"2014"	"ILMN_1661000"	"RPS6KC1"
"2015"	"ILMN_1795383"	"RPUSD3"
"2016"	"ILMN_1760121"	"RRAGC"
"2017"	"ILMN_1699772"	"RRAGD"
"2018"	"ILMN_1780825"	"RRAS"
"2019"	"ILMN_2077623"	"RRAS2"
"2020"	"ILMN_1667519"	"RRAS2"
"2021"	"ILMN_1765401"	"RRN3"
"2022"	"ILMN_1657871"	"RSAD2"
"2023"	"ILMN_1683990"	"RSG1"
"2024"	"ILMN_1681983"	"RSPO3"
"2025"	"ILMN_1721657"	"RSU1"
"2026"	"ILMN_2173975"	"RTP4"
"2027"	"ILMN_1730931"	"RUFY3"
"2028"	"ILMN_1808157"	"RUNDC3B"
"2029"	"ILMN_1801504"	"RUNX1"
"2030"	"ILMN_1812795"	"RUNX1T1"
"2031"	"ILMN_1716651"	"RUNX2"
"2032"	"ILMN_1787461"	"RUNX3"
"2033"	"ILMN_1751839"	"RUNX3"
"2034"	"ILMN_1810037"	"RUSC2"
"2035"	"ILMN_1708660"	"RWDD4"
"2036"	"ILMN_1687315"	"RXRA"
"2037"	"ILMN_1721842"	"RYBP"
"2038"	"ILMN_1769671"	"RYK"
"2039"	"ILMN_1658526"	"RYK"
"2040"	"ILMN_3235853"	"S1PR1"
"2041"	"ILMN_2131523"	"SACS"
"2042"	"ILMN_1738832"	"SACS"
"2043"	"ILMN_2069446"	"SAFB2"
"2044"	"ILMN_1705679"	"SAFB2"
"2045"	"ILMN_1709067"	"SAMD11"
"2046"	"ILMN_1814305"	"SAMD9"
"2047"	"ILMN_1799467"	"SAMD9L"
"2048"	"ILMN_1700044"	"SAP130"
"2049"	"ILMN_1757781"	"SAP30L"
"2050"	"ILMN_1786972"	"SARS"
"2051"	"ILMN_1712673"	"SASH1"
"2052"	"ILMN_2185984"	"SASH1"
"2053"	"ILMN_1746883"	"SAT2"
"2054"	"ILMN_2050654"	"SAV1"
"2055"	"ILMN_2123665"	"SBF2"
"2056"	"ILMN_1677607"	"SC5DL"
"2057"	"ILMN_1659874"	"SCAF4"
"2058"	"ILMN_1795317"	"SCAND1"
"2059"	"ILMN_1794230"	"SCAND1"
"2060"	"ILMN_1689329"	"SCD"
"2061"	"ILMN_1776653"	"SCML1"
"2062"	"ILMN_1756439"	"SCRN1"
"2063"	"ILMN_1784553"	"SDC2"
"2064"	"ILMN_1748291"	"SDE2"
"2065"	"ILMN_1749213"	"SDF2L1"
"2066"	"ILMN_1666757"	"SDHAP1"
"2067"	"ILMN_1701681"	"SEC11C"
"2068"	"ILMN_3223181"	"SEC13"
"2069"	"ILMN_1775036"	"SEC22A"
"2070"	"ILMN_1657483"	"SEC23B"
"2071"	"ILMN_2366246"	"SEC23B"
"2072"	"ILMN_1797822"	"SEL1L3"
"2073"	"ILMN_2134110"	"SELK"
"2074"	"ILMN_1695475"	"SEMA3C"
"2075"	"ILMN_1672589"	"SEMA4B"
"2076"	"ILMN_1687533"	"SEMA4D"
"2077"	"ILMN_2123567"	"SENP2"
"2078"	"ILMN_1801121"	"SENP2"
"2079"	"ILMN_1675501"	"SENP5"
"2080"	"ILMN_3251634"	"SENP5"
"2081"	"ILMN_1760049"	"SERGEF"
"2082"	"ILMN_1712400"	"SERPINB6"
"2083"	"ILMN_1744381"	"SERPINE1"
"2084"	"ILMN_1794017"	"SERTAD1"
"2085"	"ILMN_1730794"	"SERTAD4"
"2086"	"ILMN_3241665"	"SERTAD4-AS1"
"2087"	"ILMN_1720513"	"SETBP1"
"2088"	"ILMN_1689389"	"SF3B5"
"2089"	"ILMN_1722898"	"SFRP2"
"2090"	"ILMN_1734895"	"SFT2D1"
"2091"	"ILMN_1763457"	"SGCD"
"2092"	"ILMN_1702861"	"SGCD"
"2093"	"ILMN_1657254"	"SGCD"
"2094"	"ILMN_1664362"	"SGIP1"
"2095"	"ILMN_1702487"	"SGK1"
"2096"	"ILMN_3240222"	"SGK223"
"2097"	"ILMN_2366703"	"SGK3"
"2098"	"ILMN_1679322"	"SH2D4A"
"2099"	"ILMN_1762764"	"SH3BGRL2"
"2100"	"ILMN_1785330"	"SH3BP4"
"2101"	"ILMN_1653133"	"SH3D19"
"2102"	"ILMN_1760990"	"SH3GL3"
"2103"	"ILMN_1743103"	"SH3PXD2A"
"2104"	"ILMN_1764723"	"SH3PXD2B"
"2105"	"ILMN_2133996"	"SHE"
"2106"	"ILMN_1760412"	"SHISA2"
"2107"	"ILMN_3245062"	"SHROOM3"
"2108"	"ILMN_1685540"	"SHROOM3"
"2109"	"ILMN_1717639"	"SIK1"
"2110"	"ILMN_1682930"	"SIPA1"
"2111"	"ILMN_1732923"	"SIPA1L2"
"2112"	"ILMN_1758146"	"SIRPA"
"2113"	"ILMN_2372974"	"SIRPA"
"2114"	"ILMN_1657868"	"SIRT4"
"2115"	"ILMN_1683059"	"SIRT5"
"2116"	"ILMN_1743402"	"SIX4"
"2117"	"ILMN_1793672"	"SIX5"
"2118"	"ILMN_1736834"	"SKIL"
"2119"	"ILMN_1665538"	"SKP2"
"2120"	"ILMN_1746784"	"SLAIN1"
"2121"	"ILMN_1805561"	"SLC14A1"
"2122"	"ILMN_2085862"	"SLC15A3"
"2123"	"ILMN_1755649"	"SLC16A5"
"2124"	"ILMN_1669831"	"SLC18B1"
"2125"	"ILMN_1707720"	"SLC1A5"
"2126"	"ILMN_1672662"	"SLC20A1"
"2127"	"ILMN_1705116"	"SLC22A23"
"2128"	"ILMN_1747395"	"SLC24A1"
"2129"	"ILMN_1701655"	"SLC24A6"
"2130"	"ILMN_1668012"	"SLC25A13"
"2131"	"ILMN_1667670"	"SLC25A15"
"2132"	"ILMN_1711838"	"SLC25A24"
"2133"	"ILMN_1791728"	"SLC25A25"
"2134"	"ILMN_1790472"	"SLC25A28"
"2135"	"ILMN_1781231"	"SLC25A38"
"2136"	"ILMN_1681670"	"SLC25A4"
"2137"	"ILMN_2211780"	"SLC25A4"
"2138"	"ILMN_1810514"	"SLC25A44"
"2139"	"ILMN_1787718"	"SLC27A1"
"2140"	"ILMN_1758938"	"SLC31A2"
"2141"	"ILMN_3228585"	"SLC35E2B"
"2142"	"ILMN_2075189"	"SLC35F2"
"2143"	"ILMN_2206554"	"SLC35F5"
"2144"	"ILMN_1728202"	"SLC35G2"
"2145"	"ILMN_2266948"	"SLC38A1"
"2146"	"ILMN_1769911"	"SLC38A1"
"2147"	"ILMN_1651799"	"SLC38A2"
"2148"	"ILMN_1656129"	"SLC39A10"
"2149"	"ILMN_2233539"	"SLC39A8"
"2150"	"ILMN_1695316"	"SLC39A8"
"2151"	"ILMN_1656186"	"SLC41A1"
"2152"	"ILMN_2391976"	"SLC45A4"
"2153"	"ILMN_2200917"	"SLC4A7"
"2154"	"ILMN_1808354"	"SLC4A7"
"2155"	"ILMN_1741054"	"SLC5A6"
"2156"	"ILMN_1781400"	"SLC7A2"
"2157"	"ILMN_1692049"	"SLC7A6OS"
"2158"	"ILMN_1807894"	"SLC7A8"
"2159"	"ILMN_1816603"	"SLC8A1"
"2160"	"ILMN_1898723"	"SLC9A1"
"2161"	"ILMN_1680925"	"SLC9A3R1"
"2162"	"ILMN_1752520"	"SLFN11"
"2163"	"ILMN_2162860"	"SLFN11"
"2164"	"ILMN_1728236"	"SLFN12"
"2165"	"ILMN_1685369"	"SLU7"
"2166"	"ILMN_1682738"	"SMAD3"
"2167"	"ILMN_1767068"	"SMAD6"
"2168"	"ILMN_2203896"	"SMAD7"
"2169"	"ILMN_1791702"	"SMARCA2"
"2170"	"ILMN_2223130"	"SMARCA5"
"2171"	"ILMN_1713163"	"SMARCA5"
"2172"	"ILMN_2309180"	"SMARCD3"
"2173"	"ILMN_1747857"	"SMARCE1"
"2174"	"ILMN_2330861"	"SMC4"
"2175"	"ILMN_2251804"	"SMC4"
"2176"	"ILMN_1654001"	"SMC6"
"2177"	"ILMN_1807533"	"SMG8"
"2178"	"ILMN_1675609"	"SMN1"
"2179"	"ILMN_2367258"	"SMOX"
"2180"	"ILMN_2250445"	"SMTN"
"2181"	"ILMN_2082585"	"SNAI2"
"2182"	"ILMN_1655740"	"SNAI2"
"2183"	"ILMN_1748911"	"SNAP23"
"2184"	"ILMN_1698478"	"SNAPC2"
"2185"	"ILMN_1881909"	"SNAR-A1"
"2186"	"ILMN_3227023"	"SNHG7"
"2187"	"ILMN_1651278"	"SNIP1"
"2188"	"ILMN_3241140"	"SNORA14B"
"2189"	"ILMN_1754332"	"SNORD14C"
"2190"	"ILMN_1794399"	"SNRK"
"2191"	"ILMN_2107184"	"SNRK"
"2192"	"ILMN_1801118"	"SNRNP25"
"2193"	"ILMN_1771620"	"SNRPB2"
"2194"	"ILMN_1690706"	"SNRPB2"
"2195"	"ILMN_1793410"	"SNTB1"
"2196"	"ILMN_1808374"	"SNTB2"
"2197"	"ILMN_1683950"	"SNX11"
"2198"	"ILMN_1787415"	"SNX16"
"2199"	"ILMN_1709772"	"SNX5"
"2200"	"ILMN_1857017"	"SNX8"
"2201"	"ILMN_1774733"	"SOCS1"
"2202"	"ILMN_2131861"	"SOCS2"
"2203"	"ILMN_1798926"	"SOCS2"
"2204"	"ILMN_2350970"	"SOCS5"
"2205"	"ILMN_1785286"	"SOCS5"
"2206"	"ILMN_2336781"	"SOD2"
"2207"	"ILMN_2406501"	"SOD2"
"2208"	"ILMN_1749792"	"SORBS1"
"2209"	"ILMN_1789338"	"SORBS3"
"2210"	"ILMN_1815745"	"SOX4"
"2211"	"ILMN_1789244"	"SOX8"
"2212"	"ILMN_2284998"	"SP100"
"2213"	"ILMN_2390586"	"SP100"
"2214"	"ILMN_2415144"	"SP110"
"2215"	"ILMN_1731418"	"SP110"
"2216"	"ILMN_1672661"	"SP110"
"2217"	"ILMN_1813455"	"SP110"
"2218"	"ILMN_1721081"	"SP4"
"2219"	"ILMN_2145997"	"SP4"
"2220"	"ILMN_2367681"	"SPAG1"
"2221"	"ILMN_1799104"	"SPAG9"
"2222"	"ILMN_2263718"	"SPAG9"
"2223"	"ILMN_1728256"	"SPAG9"
"2224"	"ILMN_3307700"	"SPCS3"
"2225"	"ILMN_1695357"	"SPDL1"
"2226"	"ILMN_1740052"	"SPEG"
"2227"	"ILMN_1718832"	"SPHAR"
"2228"	"ILMN_1784948"	"SPOCD1"
"2229"	"ILMN_1651354"	"SPP1"
"2230"	"ILMN_1705849"	"SPR"
"2231"	"ILMN_1804277"	"SPRED1"
"2232"	"ILMN_1655485"	"SPRTN"
"2233"	"ILMN_1759464"	"SPRTN"
"2234"	"ILMN_1787541"	"SPSB2"
"2235"	"ILMN_2095133"	"SPTAN1"
"2236"	"ILMN_1728699"	"SPTY2D1"
"2237"	"ILMN_2041293"	"SQLE"
"2238"	"ILMN_1667199"	"SQRDL"
"2239"	"ILMN_2062754"	"SRA1"
"2240"	"ILMN_1663035"	"SREBF1"
"2241"	"ILMN_1677432"	"SRGAP1"
"2242"	"ILMN_2192032"	"SRP19"
"2243"	"ILMN_1703524"	"SRP68"
"2244"	"ILMN_1785660"	"SRPR"
"2245"	"ILMN_1666306"	"SRRD"
"2246"	"ILMN_1677162"	"SRSF10"
"2247"	"ILMN_2354649"	"SRSF10"
"2248"	"ILMN_1775345"	"SRSF12"
"2249"	"ILMN_2378868"	"SRSF5"
"2250"	"ILMN_1761996"	"SRSF5"
"2251"	"ILMN_1778836"	"SRSF7"
"2252"	"ILMN_1796407"	"SS18L2"
"2253"	"ILMN_1814165"	"SSBP3"
"2254"	"ILMN_2327346"	"SSBP4"
"2255"	"ILMN_1763891"	"SSC5D"
"2256"	"ILMN_1727671"	"SSH1"
"2257"	"ILMN_1672834"	"SSH2"
"2258"	"ILMN_1775486"	"SSPN"
"2259"	"ILMN_2069745"	"SSTR1"
"2260"	"ILMN_1673998"	"SSTR1"
"2261"	"ILMN_1720844"	"SSX2IP"
"2262"	"ILMN_1860638"	"ST3GAL1"
"2263"	"ILMN_1683313"	"ST3GAL1"
"2264"	"ILMN_1773470"	"ST5"
"2265"	"ILMN_1686988"	"ST5"
"2266"	"ILMN_2350183"	"ST5"
"2267"	"ILMN_1687857"	"ST6GALNAC4"
"2268"	"ILMN_1773959"	"ST6GALNAC5"
"2269"	"ILMN_1682799"	"STAMBPL1"
"2270"	"ILMN_1717052"	"STARD10"
"2271"	"ILMN_2341254"	"STARD13"
"2272"	"ILMN_1660451"	"STARD13"
"2273"	"ILMN_2257607"	"STARD13"
"2274"	"ILMN_2228873"	"STARD3NL"
"2275"	"ILMN_1691364"	"STAT1"
"2276"	"ILMN_1690105"	"STAT1"
"2277"	"ILMN_1777325"	"STAT1"
"2278"	"ILMN_1690921"	"STAT2"
"2279"	"ILMN_1656136"	"STAU1"
"2280"	"ILMN_1758164"	"STC1"
"2281"	"ILMN_1691884"	"STC2"
"2282"	"ILMN_1789510"	"STIP1"
"2283"	"ILMN_1668090"	"STK25"
"2284"	"ILMN_2216637"	"STK32B"
"2285"	"ILMN_1693538"	"STK36"
"2286"	"ILMN_2152581"	"STK38"
"2287"	"ILMN_2126038"	"STMN2"
"2288"	"ILMN_1795679"	"STMN2"
"2289"	"ILMN_1701386"	"STRADB"
"2290"	"ILMN_1808783"	"STRBP"
"2291"	"ILMN_1720771"	"STX11"
"2292"	"ILMN_1659544"	"STX3"
"2293"	"ILMN_1808860"	"STX5"
"2294"	"ILMN_2172969"	"STXBP6"
"2295"	"ILMN_1736054"	"SUB1"
"2296"	"ILMN_1811560"	"SUGP1"
"2297"	"ILMN_1702363"	"SULF1"
"2298"	"ILMN_2345142"	"SULF2"
"2299"	"ILMN_2336130"	"SULT1A4"
