"PROBE_ID"	"Symbol"
"597"	"ILMN_1701512"	"KIAA0391"
"598"	"ILMN_1813704"	"KIAA1199"
"599"	"ILMN_1653836"	"KIAA1549L"
"600"	"ILMN_1681249"	"KIF21A"
"601"	"ILMN_2055330"	"KIF26B"
"602"	"ILMN_2212999"	"KIF5C"
"603"	"ILMN_1790160"	"KIT"
"604"	"ILMN_2341595"	"KITLG"
"605"	"ILMN_1808508"	"KITLG"
"606"	"ILMN_1654653"	"KLC1"
"607"	"ILMN_1778523"	"KLF9"
"608"	"ILMN_1741204"	"KLHDC2"
"609"	"ILMN_1705390"	"KLHL22"
"610"	"ILMN_1706687"	"KLHL5"
"611"	"ILMN_2342437"	"KLHL5"
"612"	"ILMN_2041222"	"KRT18P55"
"613"	"ILMN_1730777"	"KRT19"
"614"	"ILMN_2163723"	"KRT7"
"615"	"ILMN_1707652"	"KRTAP1-5"
"616"	"ILMN_2140059"	"LAMA4"
"617"	"ILMN_1795442"	"LAMA4"
"618"	"ILMN_2214790"	"LAMB1"
"619"	"ILMN_1658709"	"LAMB1"
"620"	"ILMN_1810852"	"LAMC1"
"621"	"ILMN_1752810"	"LARP6"
"622"	"ILMN_1665909"	"LASP1"
"623"	"ILMN_1716397"	"LAYN"
"624"	"ILMN_2315979"	"LBH"
"625"	"ILMN_2244009"	"LBH"
"626"	"ILMN_1800697"	"LDB2"
"627"	"ILMN_2053415"	"LDLR"
"628"	"ILMN_1664294"	"LEPRE1"
"629"	"ILMN_1655663"	"LEPREL4"
"630"	"ILMN_1663080"	"LFNG"
"631"	"ILMN_1803788"	"LGALS3"
"632"	"ILMN_2139761"	"LIMCH1"
"633"	"ILMN_1760493"	"LIMS2"
"634"	"ILMN_2052135"	"LINC00312"
"635"	"ILMN_1708098"	"LIX1L"
"636"	"ILMN_1754969"	"LMCD1"
"637"	"ILMN_1737394"	"LMNA"
"638"	"ILMN_1696749"	"LMNA"
"639"	"ILMN_1703487"	"LMO4"
"640"	"ILMN_1770479"	"LMO7"
"641"	"ILMN_1680948"	"LMOD1"
"642"	"ILMN_1904135"	"LOC100132352"
"643"	"ILMN_1758798"	"LOC728734"
"644"	"ILMN_3305735"	"LOC730101"
"645"	"ILMN_1695880"	"LOX"
"646"	"ILMN_1701441"	"LPAR1"
"647"	"ILMN_1651254"	"LPP"
"648"	"ILMN_1678998"	"LRRC14"
"649"	"ILMN_1763941"	"LRRC49"
"650"	"ILMN_1838313"	"LRRC8B"
"651"	"ILMN_2048591"	"LRRN3"
"652"	"ILMN_3248591"	"LTBP2"
"653"	"ILMN_1701361"	"LURAP1L"
"654"	"ILMN_1723962"	"LXN"
"655"	"ILMN_1764362"	"LYAR"
"656"	"ILMN_2221564"	"LYAR"
"657"	"ILMN_1805161"	"LZTR1"
"658"	"ILMN_1703980"	"MAB21L1"
"659"	"ILMN_2301624"	"MACF1"
"660"	"ILMN_2063168"	"MALL"
"661"	"ILMN_1730986"	"MALT1"
"662"	"ILMN_1679391"	"MAMDC2"
"663"	"ILMN_1701558"	"MAP1A"
"664"	"ILMN_2377900"	"MAP1B"
"665"	"ILMN_1680154"	"MAP1B"
"666"	"ILMN_1777906"	"MAP7D1"
"667"	"ILMN_1797786"	"MAPK12"
"668"	"ILMN_1807042"	"MARCKS"
"669"	"ILMN_1809537"	"MASP1"
"670"	"ILMN_1801996"	"MASP1"
"671"	"ILMN_2240866"	"MASP1"
"672"	"ILMN_1815107"	"MATR3"
"673"	"ILMN_1807304"	"MBNL1"
"674"	"ILMN_2313158"	"MBNL1"
"675"	"ILMN_2364272"	"MBNL2"
"676"	"ILMN_1658015"	"MBNL2"
"677"	"ILMN_1751816"	"MCTS1"
"678"	"ILMN_1777526"	"MED20"
"679"	"ILMN_2061435"	"MEG3"
"680"	"ILMN_3241441"	"MEGF6"
"681"	"ILMN_1705685"	"MEIS1"
"682"	"ILMN_1695945"	"MEIS2"
"683"	"ILMN_1785795"	"METAP1"
"684"	"ILMN_1723846"	"METTL21B"
"685"	"ILMN_1733415"	"MFAP5"
"686"	"ILMN_1756071"	"MFGE8"
"687"	"ILMN_1686750"	"MGEA5"
"688"	"ILMN_1807972"	"MICAL1"
"689"	"ILMN_1785141"	"MICAL2"
"690"	"ILMN_1746408"	"MIDN"
"691"	"ILMN_3244176"	"MIR100HG"
"692"	"ILMN_1874689"	"MIR181A2HG"
"693"	"ILMN_3311030"	"MIR185"
"694"	"ILMN_3310840"	"MIR21"
"695"	"ILMN_3310326"	"MIR221"
"696"	"ILMN_2390310"	"MIR22HG"
"697"	"ILMN_3309404"	"MIR503"
"698"	"ILMN_1654060"	"MKNK2"
"699"	"ILMN_1681780"	"MKX"
"700"	"ILMN_1667825"	"MLKL"
"701"	"ILMN_2399310"	"MLLT10"
"702"	"ILMN_1795342"	"MLPH"
"703"	"ILMN_1678170"	"MME"
"704"	"ILMN_1914927"	"MMP16"
"705"	"ILMN_2174394"	"MMS19"
"706"	"ILMN_3237324"	"MMS19"
"707"	"ILMN_2111237"	"MN1"
"708"	"ILMN_1732197"	"MN1"
"709"	"ILMN_1792910"	"MNT"
"710"	"ILMN_1687501"	"MOXD1"
"711"	"ILMN_1774547"	"MPRIP"
"712"	"ILMN_1732089"	"MRI1"
"713"	"ILMN_1741404"	"MSC"
"714"	"ILMN_1657977"	"MSRB2"
"715"	"ILMN_1707337"	"MSTO1"
"716"	"ILMN_2173611"	"MT1E"
"717"	"ILMN_1662640"	"MT1P3"
"718"	"ILMN_1772521"	"MTHFD1L"
"719"	"ILMN_1764764"	"MUM1"
"720"	"ILMN_1662358"	"MX1"
"721"	"ILMN_1803213"	"MXRA5"
"722"	"ILMN_1680618"	"MYC"
"723"	"ILMN_2110908"	"MYC"
"724"	"ILMN_1738523"	"MYD88"
"725"	"ILMN_1815154"	"MYH10"
"726"	"ILMN_2087702"	"MYH9"
"727"	"ILMN_1722872"	"MYH9"
"728"	"ILMN_2364768"	"MYLK"
"729"	"ILMN_1691476"	"MYLK"
"730"	"ILMN_2093027"	"MYO1B"
"731"	"ILMN_1797585"	"MYO1B"
"732"	"ILMN_1672547"	"MYO9B"
"733"	"ILMN_1810289"	"MYOF"
"734"	"ILMN_1749838"	"MZF1"
"735"	"ILMN_1785852"	"NABP1"
"736"	"ILMN_1882590"	"NACC2"
"737"	"ILMN_1699208"	"NAP1L1"
"738"	"ILMN_1705876"	"NAP1L1"
"739"	"ILMN_2346460"	"NARG2"
"740"	"ILMN_1784113"	"NAT14"
"741"	"ILMN_1703374"	"NAV1"
"742"	"ILMN_2399300"	"NAV2"
"743"	"ILMN_1788538"	"NCALD"
"744"	"ILMN_2340052"	"NCOR2"
"745"	"ILMN_1791119"	"NDUFA10"
"746"	"ILMN_1703140"	"NEDD4"
"747"	"ILMN_1869897"	"NEK7"
"748"	"ILMN_1738147"	"NES"
"749"	"ILMN_1758311"	"NET1"
"750"	"ILMN_1763144"	"NEU1"
"751"	"ILMN_1783276"	"NEXN"
"752"	"ILMN_1790909"	"NFE2L2"
"753"	"ILMN_1848552"	"NFIB"
"754"	"ILMN_1778991"	"NFIB"
"755"	"ILMN_1675130"	"NFIC"
"756"	"ILMN_1707312"	"NFIL3"
"757"	"ILMN_1694325"	"NFIX"
"758"	"ILMN_1716608"	"NGF"
"759"	"ILMN_1807211"	"NICN1"
"760"	"ILMN_1698706"	"NID2"
"761"	"ILMN_1735827"	"NISCH"
"762"	"ILMN_1721621"	"NKTR"
"763"	"ILMN_1667162"	"NKX3-1"
"764"	"ILMN_1742089"	"NLN"
"765"	"ILMN_1656378"	"NMT2"
"766"	"ILMN_2062620"	"NMT2"
"767"	"ILMN_1715508"	"NNMT"
"768"	"ILMN_2405297"	"NOTCH2"
"769"	"ILMN_1724194"	"NPEPL1"
"770"	"ILMN_2208802"	"NPIP"
"771"	"ILMN_1769556"	"NPR3"
"772"	"ILMN_1665033"	"NPR3"
"773"	"ILMN_2369580"	"NPRL3"
"774"	"ILMN_1685608"	"NPTX2"
"775"	"ILMN_1720282"	"NQO1"
"776"	"ILMN_1786197"	"NR2F1"
"777"	"ILMN_2094360"	"NR2F2"
"778"	"ILMN_1745785"	"NR2F2"
"779"	"ILMN_1672080"	"NR2F6"
"780"	"ILMN_2389347"	"NR3C1"
"781"	"ILMN_1782305"	"NR4A2"
"782"	"ILMN_2339955"	"NR4A2"
"783"	"ILMN_1811303"	"NR5A2"
"784"	"ILMN_2366654"	"NR5A2"
"785"	"ILMN_1733248"	"NRBP2"
"786"	"ILMN_1680738"	"NREP"
"787"	"ILMN_1844593"	"NRG1"
"788"	"ILMN_1699574"	"NRP1"
"789"	"ILMN_1742547"	"NRP1"
"790"	"ILMN_1770911"	"NRSN2"
"791"	"ILMN_1697962"	"NSMCE1"
"792"	"ILMN_1806432"	"NT5C"
"793"	"ILMN_1708743"	"NT5DC2"
"794"	"ILMN_2351466"	"NTM"
"795"	"ILMN_2113490"	"NTN4"
"796"	"ILMN_2189371"	"NTNG1"
"797"	"ILMN_2079786"	"NUAK1"
"798"	"ILMN_1689318"	"NUAK1"
"799"	"ILMN_1787885"	"NUDT18"
"800"	"ILMN_2160005"	"NUMA1"
"801"	"ILMN_1651538"	"NUMBL"
"802"	"ILMN_1725612"	"NUP50"
"803"	"ILMN_1791226"	"NXN"
"804"	"ILMN_1789186"	"OBFC1"
"805"	"ILMN_1728224"	"OGFR"
"806"	"ILMN_1697639"	"OGT"
"807"	"ILMN_2364828"	"OGT"
"808"	"ILMN_1670079"	"OMA1"
"809"	"ILMN_2328378"	"OSBPL3"
"810"	"ILMN_1802151"	"OSBPL5"
"811"	"ILMN_1720865"	"OSBPL7"
"812"	"ILMN_1782459"	"OSBPL8"
"813"	"ILMN_1687002"	"OSR2"
"814"	"ILMN_1804929"	"OXTR"
"815"	"ILMN_1702396"	"PACSIN2"
"816"	"ILMN_1722276"	"PAFAH1B1"
"817"	"ILMN_1773760"	"PAICS"
"818"	"ILMN_1698732"	"PALLD"
"819"	"ILMN_1658356"	"PAMR1"
"820"	"ILMN_1721770"	"PAPPA"
"821"	"ILMN_2410929"	"PAPSS2"
"822"	"ILMN_2262044"	"PARP10"
"823"	"ILMN_1731224"	"PARP9"
"824"	"ILMN_2053527"	"PARP9"
"825"	"ILMN_3307892"	"PARVA"
"826"	"ILMN_2133784"	"PATE2"
"827"	"ILMN_1806907"	"PAWR"
"828"	"ILMN_1784678"	"PBX1"
"829"	"ILMN_1810100"	"PBX3"
"830"	"ILMN_2229877"	"PCDH18"
"831"	"ILMN_1799026"	"PCDH18"
"832"	"ILMN_1712431"	"PCED1B"
"833"	"ILMN_1671791"	"PCK2"
"834"	"ILMN_1706149"	"PDCD2L"
"835"	"ILMN_1693259"	"PDCD6IP"
"836"	"ILMN_1810836"	"PDE5A"
"837"	"ILMN_1683023"	"PDGFC"
"838"	"ILMN_1681949"	"PDGFRA"
"839"	"ILMN_2086470"	"PDGFRA"
"840"	"ILMN_1815057"	"PDGFRB"
"841"	"ILMN_1739274"	"PDHB"
"842"	"ILMN_2406304"	"PDZRN3"
"843"	"ILMN_2407669"	"PEAR1"
"844"	"ILMN_1678546"	"PEX11B"
"845"	"ILMN_1775448"	"PFN2"
"846"	"ILMN_1684771"	"PGRMC1"
"847"	"ILMN_2195236"	"PGRMC2"
"848"	"ILMN_1790533"	"PHACTR2"
"849"	"ILMN_1746135"	"PHF23"
"850"	"ILMN_1687978"	"PHLDA1"
"851"	"ILMN_1659106"	"PHLDA3"
"852"	"ILMN_1666819"	"PHLDB1"
"853"	"ILMN_2179778"	"PHLDB2"
"854"	"ILMN_1719792"	"PHLDB2"
"855"	"ILMN_2339028"	"PKD1"
"856"	"ILMN_1738742"	"PLAT"
"857"	"ILMN_1744268"	"PLEC"
"858"	"ILMN_1755173"	"PLEKHA4"
"859"	"ILMN_1657836"	"PLEKHG2"
"860"	"ILMN_1694213"	"PLEKHO1"
"861"	"ILMN_1801077"	"PLIN2"
"862"	"ILMN_1660021"	"PLIN3"
"863"	"ILMN_1717706"	"PLK2"
"864"	"ILMN_1703433"	"PLSCR3"
"865"	"ILMN_1791569"	"PLXNA1"
"866"	"ILMN_1719972"	"PLXNA3"
"867"	"ILMN_1763447"	"PLXNB2"
"868"	"ILMN_1780236"	"PMM1"
"869"	"ILMN_1785646"	"PMP22"
"870"	"ILMN_1810864"	"PMP22"
"871"	"ILMN_2172174"	"PNP"
"872"	"ILMN_1770800"	"PODN"
"873"	"ILMN_1670037"	"POLR2L"
"874"	"ILMN_1786024"	"POLR3H"
"875"	"ILMN_2196328"	"POSTN"
"876"	"ILMN_1790761"	"POSTN"
"877"	"ILMN_2408683"	"PPAP2B"
"878"	"ILMN_1903159"	"PPM1A"
"879"	"ILMN_2405018"	"PPP1CB"
"880"	"ILMN_1739622"	"PPP1R12A"
"881"	"ILMN_1736670"	"PPP1R3C"
"882"	"ILMN_1729123"	"PPP2R4"
"883"	"ILMN_1720578"	"PRAF2"
"884"	"ILMN_1655077"	"PRDM1"
"885"	"ILMN_1803180"	"PRDX6"
"886"	"ILMN_1741356"	"PRICKLE1"
"887"	"ILMN_1683148"	"PRICKLE2"
"888"	"ILMN_2357577"	"PRKAA1"
"889"	"ILMN_1783889"	"PRKAA1"
"890"	"ILMN_1786021"	"PRKAB2"
"891"	"ILMN_1771800"	"PRKCA"
"892"	"ILMN_1667050"	"PRPS1"
"893"	"ILMN_1768449"	"PRPSAP1"
"894"	"ILMN_1709153"	"PRR16"
"895"	"ILMN_1784985"	"PRRT3"
"896"	"ILMN_1739496"	"PRRX1"
"897"	"ILMN_1790338"	"PRRX2"
"898"	"ILMN_1810628"	"PRUNE2"
"899"	"ILMN_1749109"	"PSAP"
"900"	"ILMN_2355559"	"PSAP"
"901"	"ILMN_1692938"	"PSAT1"
"902"	"ILMN_2384745"	"PSG4"
"903"	"ILMN_1651656"	"PSG7"
"904"	"ILMN_1767006"	"PSMB8"
"905"	"ILMN_2051867"	"PTCD2"
"906"	"ILMN_1880406"	"PTEN"
"907"	"ILMN_1701134"	"PTEN"
"908"	"ILMN_1813341"	"PTGFR"
"909"	"ILMN_2395652"	"PTGFR"
"910"	"ILMN_1667692"	"PTGIS"
"911"	"ILMN_2339835"	"PTGS1"
"912"	"ILMN_1759954"	"PTMA"
"913"	"ILMN_2338997"	"PTP4A2"
"914"	"ILMN_1690806"	"PTPLB"
"915"	"ILMN_2222074"	"PTPN12"
"916"	"ILMN_2374683"	"PTPN13"
"917"	"ILMN_2374687"	"PTPN13"
"918"	"ILMN_1917341"	"PTPN14"
"919"	"ILMN_2380163"	"PTPRF"
"920"	"ILMN_1757552"	"PTRF"
"921"	"ILMN_1801842"	"PTX3"
"922"	"ILMN_1778360"	"PYGB"
"923"	"ILMN_1684497"	"PYROXD2"
"924"	"ILMN_1793433"	"RAB10"
"925"	"ILMN_1692219"	"RAB11FIP1"
"926"	"ILMN_2072541"	"RAB11FIP2"
"927"	"ILMN_2346997"	"RAB23"
"928"	"ILMN_1667417"	"RAB23"
"929"	"ILMN_1891857"	"RAB2A"
"930"	"ILMN_1810486"	"RAB34"
"931"	"ILMN_1722845"	"RAB3B"
"932"	"ILMN_1771688"	"RAB7B"
"933"	"ILMN_2061950"	"RABGAP1"
"934"	"ILMN_2221006"	"RAD21"
"935"	"ILMN_1722662"	"RAD23B"
"936"	"ILMN_2060770"	"RAI1"
"937"	"ILMN_1682139"	"RAI14"
"938"	"ILMN_1701434"	"RAP1B"
"939"	"ILMN_1659206"	"RARA"
"940"	"ILMN_1701613"	"RARRES3"
"941"	"ILMN_1725312"	"RASA1"
"942"	"ILMN_1768958"	"RASGRP1"
"943"	"ILMN_1745130"	"RBFOX2"
"944"	"ILMN_1756999"	"RBL2"
"945"	"ILMN_2358540"	"RBMS1"
"946"	"ILMN_2119421"	"RBMXP3"
"947"	"ILMN_2323087"	"RBPMS"
"948"	"ILMN_1682095"	"RCOR3"
"949"	"ILMN_1714335"	"RDH10"
"950"	"ILMN_2067269"	"RECK"
"951"	"ILMN_1688630"	"RECK"
"952"	"ILMN_1758941"	"REEP5"
"953"	"ILMN_1760933"	"RER1"
"954"	"ILMN_1749009"	"REXO2"
"955"	"ILMN_1800787"	"RFTN1"
"956"	"ILMN_1654398"	"RGL1"
"957"	"ILMN_1776213"	"RGMB"
"958"	"ILMN_1710479"	"RGMB"
"959"	"ILMN_1758067"	"RGS4"
"960"	"ILMN_1808404"	"RHBDF1"
"961"	"ILMN_1744949"	"RHOBTB3"
"962"	"ILMN_1673305"	"RHOC"
"963"	"ILMN_2313730"	"RHOC"
"964"	"ILMN_2107613"	"RHOJ"
"965"	"ILMN_1678215"	"RHOJ"
"966"	"ILMN_1753143"	"RHPN2"
"967"	"ILMN_1660858"	"RIN1"
"968"	"ILMN_2151488"	"RMI1"
"969"	"ILMN_1811997"	"RNF115"
"970"	"ILMN_1665877"	"RNF149"
"971"	"ILMN_1694504"	"RNF220"
"972"	"ILMN_1659099"	"ROCK2"
"973"	"ILMN_1770339"	"RPAIN"
"974"	"ILMN_1808757"	"RPL37A"
"975"	"ILMN_1695271"	"RPP25"
"976"	"ILMN_2298818"	"RPS29"
"977"	"ILMN_1702501"	"RPS6KA2"
"978"	"ILMN_1780825"	"RRAS"
"979"	"ILMN_2077623"	"RRAS2"
"980"	"ILMN_1667519"	"RRAS2"
"981"	"ILMN_1730931"	"RUFY3"
"982"	"ILMN_1801504"	"RUNX1"
"983"	"ILMN_1812795"	"RUNX1T1"
"984"	"ILMN_1716651"	"RUNX2"
"985"	"ILMN_1751839"	"RUNX3"
"986"	"ILMN_1687315"	"RXRA"
"987"	"ILMN_1769671"	"RYK"
"988"	"ILMN_3235853"	"S1PR1"
"989"	"ILMN_1653504"	"S1PR1"
"990"	"ILMN_2131523"	"SACS"
"991"	"ILMN_1709067"	"SAMD11"
"992"	"ILMN_1814305"	"SAMD9"
"993"	"ILMN_1799467"	"SAMD9L"
"994"	"ILMN_1786972"	"SARS"
"995"	"ILMN_2185984"	"SASH1"
"996"	"ILMN_1712673"	"SASH1"
"997"	"ILMN_3251511"	"SCAF11"
"998"	"ILMN_1731991"	"SCYL1"
"999"	"ILMN_1784553"	"SDC2"
"1000"	"ILMN_1750093"	"SDHAP1"
"1001"	"ILMN_2136068"	"SEC63"
"1002"	"ILMN_1797822"	"SEL1L3"
"1003"	"ILMN_1695475"	"SEMA3C"
"1004"	"ILMN_1687533"	"SEMA4D"
"1005"	"ILMN_1712400"	"SERPINB6"
"1006"	"ILMN_1744381"	"SERPINE1"
"1007"	"ILMN_1794017"	"SERTAD1"
"1008"	"ILMN_1651347"	"SERTAD2"
"1009"	"ILMN_1722898"	"SFRP2"
"1010"	"ILMN_1763457"	"SGCD"
"1011"	"ILMN_1702861"	"SGCD"
"1012"	"ILMN_1664362"	"SGIP1"
"1013"	"ILMN_1702487"	"SGK1"
"1014"	"ILMN_3240222"	"SGK223"
"1015"	"ILMN_1779171"	"SGSM2"
"1016"	"ILMN_1679322"	"SH2D4A"
"1017"	"ILMN_1785330"	"SH3BP4"
"1018"	"ILMN_1653133"	"SH3D19"
"1019"	"ILMN_1743103"	"SH3PXD2A"
"1020"	"ILMN_1764723"	"SH3PXD2B"
"1021"	"ILMN_1721022"	"SHC1"
"1022"	"ILMN_3245062"	"SHROOM3"
"1023"	"ILMN_1685540"	"SHROOM3"
"1024"	"ILMN_2380566"	"SIAH1"
"1025"	"ILMN_1791912"	"SIDT2"
"1026"	"ILMN_1743402"	"SIX4"
"1027"	"ILMN_1793672"	"SIX5"
"1028"	"ILMN_1665538"	"SKP2"
"1029"	"ILMN_2364022"	"SLC16A3"
"1030"	"ILMN_1755649"	"SLC16A5"
"1031"	"ILMN_1669831"	"SLC18B1"
"1032"	"ILMN_1707720"	"SLC1A5"
"1033"	"ILMN_1667670"	"SLC25A15"
"1034"	"ILMN_2211780"	"SLC25A4"
"1035"	"ILMN_1681670"	"SLC25A4"
"1036"	"ILMN_1787718"	"SLC27A1"
"1037"	"ILMN_3228585"	"SLC35E2B"
"1038"	"ILMN_1769911"	"SLC38A1"
"1039"	"ILMN_1651799"	"SLC38A2"
"1040"	"ILMN_2200917"	"SLC4A7"
"1041"	"ILMN_1816603"	"SLC8A1"
"1042"	"ILMN_1898723"	"SLC9A1"
"1043"	"ILMN_1676449"	"SLIT2"
"1044"	"ILMN_1864685"	"SLIT3"
"1045"	"ILMN_1682738"	"SMAD3"
"1046"	"ILMN_1674551"	"SMAD5"
"1047"	"ILMN_1767068"	"SMAD6"
"1048"	"ILMN_2203896"	"SMAD7"
"1049"	"ILMN_2203891"	"SMAD7"
"1050"	"ILMN_1791702"	"SMARCA2"
"1051"	"ILMN_1814173"	"SMARCA4"
"1052"	"ILMN_1773620"	"SMARCC2"
"1053"	"ILMN_2408987"	"SMARCD3"
"1054"	"ILMN_2309180"	"SMARCD3"
"1055"	"ILMN_1654001"	"SMC6"
"1056"	"ILMN_1684368"	"SMIM3"
"1057"	"ILMN_2082585"	"SNAI2"
"1058"	"ILMN_1655740"	"SNAI2"
"1059"	"ILMN_1881909"	"SNAR-A1"
"1060"	"ILMN_3309349"	"SNHG8"
"1061"	"ILMN_1793410"	"SNTB1"
"1062"	"ILMN_1808374"	"SNTB2"
"1063"	"ILMN_1768282"	"SNX21"
"1064"	"ILMN_1709772"	"SNX5"
"1065"	"ILMN_2131861"	"SOCS2"
"1066"	"ILMN_1798926"	"SOCS2"
"1067"	"ILMN_1785286"	"SOCS5"
"1068"	"ILMN_2350970"	"SOCS5"
"1069"	"ILMN_1789338"	"SORBS3"
"1070"	"ILMN_1815745"	"SOX4"
"1071"	"ILMN_2415144"	"SP110"
"1072"	"ILMN_1731418"	"SP110"
"1073"	"ILMN_1672661"	"SP110"
"1074"	"ILMN_1756942"	"SP3"
"1075"	"ILMN_1652409"	"SPATA7"
"1076"	"ILMN_1695357"	"SPDL1"
"1077"	"ILMN_1754529"	"SPG7"
"1078"	"ILMN_1718832"	"SPHAR"
"1079"	"ILMN_1784948"	"SPOCD1"
"1080"	"ILMN_1705849"	"SPR"
"1081"	"ILMN_1804277"	"SPRED1"
"1082"	"ILMN_1787541"	"SPSB2"
"1083"	"ILMN_2095133"	"SPTAN1"
"1084"	"ILMN_2062754"	"SRA1"
"1085"	"ILMN_1663035"	"SREBF1"
"1086"	"ILMN_1677432"	"SRGAP1"
"1087"	"ILMN_1778836"	"SRSF7"
"1088"	"ILMN_2327346"	"SSBP4"
"1089"	"ILMN_1763891"	"SSC5D"
"1090"	"ILMN_1727671"	"SSH1"
"1091"	"ILMN_1775486"	"SSPN"
"1092"	"ILMN_2069745"	"SSTR1"
"1093"	"ILMN_1673998"	"SSTR1"
"1094"	"ILMN_1720844"	"SSX2IP"
"1095"	"ILMN_1683313"	"ST3GAL1"
"1096"	"ILMN_1860638"	"ST3GAL1"
"1097"	"ILMN_1773470"	"ST5"
"1098"	"ILMN_1682799"	"STAMBPL1"
"1099"	"ILMN_2341254"	"STARD13"
"1100"	"ILMN_1660451"	"STARD13"
"1101"	"ILMN_2257607"	"STARD13"
"1102"	"ILMN_1690105"	"STAT1"
"1103"	"ILMN_1691364"	"STAT1"
"1104"	"ILMN_1777325"	"STAT1"
"1105"	"ILMN_1690921"	"STAT2"
"1106"	"ILMN_1758164"	"STC1"
"1107"	"ILMN_1691884"	"STC2"
"1108"	"ILMN_1668090"	"STK25"
"1109"	"ILMN_2216637"	"STK32B"
"1110"	"ILMN_1693538"	"STK36"
"1111"	"ILMN_2126038"	"STMN2"
"1112"	"ILMN_1795679"	"STMN2"
"1113"	"ILMN_3244117"	"STMN3"
"1114"	"ILMN_1701386"	"STRADB"
"1115"	"ILMN_1808783"	"STRBP"
"1116"	"ILMN_1720771"	"STX11"
"1117"	"ILMN_1659544"	"STX3"
"1118"	"ILMN_1684402"	"STXBP5"
"1119"	"ILMN_1736054"	"SUB1"
"1120"	"ILMN_1711270"	"SUGP2"
"1121"	"ILMN_1702363"	"SULF1"
"1122"	"ILMN_1753472"	"SUMF1"
"1123"	"ILMN_2112638"	"SVEP1"
"1124"	"ILMN_1771261"	"SYNC"
"1125"	"ILMN_2206474"	"SYNDIG1"
"1126"	"ILMN_1717934"	"SYT11"
"1127"	"ILMN_2336609"	"SYTL2"
"1128"	"ILMN_1770084"	"TACC1"
"1129"	"ILMN_3244286"	"TANC2"
"1130"	"ILMN_1692844"	"TBC1D19"
"1131"	"ILMN_1769876"	"TBC1D2"
"1132"	"ILMN_2064606"	"TBC1D2B"
"1133"	"ILMN_1688098"	"TBC1D4"
"1134"	"ILMN_1744795"	"TBL1X"
"1135"	"ILMN_1798657"	"TBL1XR1"
"1136"	"ILMN_2298577"	"TBX18"
"1137"	"ILMN_1713449"	"TBX3"
"1138"	"ILMN_1749478"	"TCEAL3"
"1139"	"ILMN_1734190"	"TCEAL3"
"1140"	"ILMN_1748625"	"TCEAL4"
"1141"	"ILMN_2314007"	"TCF12"
"1142"	"ILMN_1669832"	"TCF12"
"1143"	"ILMN_1814194"	"TCF4"
"1144"	"ILMN_1682781"	"TEAD2"
"1145"	"ILMN_1814002"	"TEAD3"
"1146"	"ILMN_2336094"	"TENM3"
"1147"	"ILMN_1765574"	"TFAP2A"
"1148"	"ILMN_2374115"	"TFAP2A"
"1149"	"ILMN_1764826"	"TFE3"
"1150"	"ILMN_2389876"	"TGFB1I1"
"1151"	"ILMN_2384241"	"TGFBR2"
"1152"	"ILMN_1726245"	"TGFBR2"
"1153"	"ILMN_1784287"	"TGFBR3"
"1154"	"ILMN_2318638"	"TGIF1"
"1155"	"ILMN_1651735"	"TGOLN2"
"1156"	"ILMN_1678842"	"THBS2"
"1157"	"ILMN_1804663"	"THBS3"
"1158"	"ILMN_1779875"	"THY1"
"1159"	"ILMN_2351309"	"TIAL1"
"1160"	"ILMN_1705774"	"TIGD5"
"1161"	"ILMN_1701461"	"TIMP3"
"1162"	"ILMN_2103761"	"TLE4"
"1163"	"ILMN_1696643"	"TLN1"
"1164"	"ILMN_1700042"	"TLN2"
"1165"	"ILMN_1669709"	"TMEM108"
"1166"	"ILMN_1738116"	"TMEM119"
"1167"	"ILMN_2088124"	"TMEM154"
"1168"	"ILMN_1725387"	"TMEM200A"
"1169"	"ILMN_1751559"	"TMEM204"
"1170"	"ILMN_3241657"	"TMEM204"
"1171"	"ILMN_2263144"	"TMEM223"
"1172"	"ILMN_1669940"	"TMEM38B"
"1173"	"ILMN_1760245"	"TMEM42"
"1174"	"ILMN_1698605"	"TMEM43"
"1175"	"ILMN_2129234"	"TMEM47"
"1176"	"ILMN_2047599"	"TMEM50B"
"1177"	"ILMN_1674985"	"TMEM51"
"1178"	"ILMN_3250273"	"TMOD2"
"1179"	"ILMN_3251132"	"TMOD2"
"1180"	"ILMN_2145670"	"TNC"
"1181"	"ILMN_1676663"	"TNFRSF11B"
"1182"	"ILMN_1704154"	"TNFRSF19"
"1183"	"ILMN_2089875"	"TNFSF4"
"1184"	"ILMN_1746175"	"TNFSF4"
"1185"	"ILMN_1786347"	"TNPO1"
"1186"	"ILMN_1807919"	"TNS1"
"1187"	"ILMN_1667893"	"TNS3"
"1188"	"ILMN_1655068"	"TOM1L2"
"1189"	"ILMN_2082209"	"TOX2"
"1190"	"ILMN_3298423"	"TOX2"
"1191"	"ILMN_1779356"	"TP53"
"1192"	"ILMN_3247223"	"TPBG"
"1193"	"ILMN_2278152"	"TPM1"
"1194"	"ILMN_1685339"	"TPM1"
"1195"	"ILMN_2360710"	"TPM1"
"1196"	"ILMN_1716687"	"TPM1"
"1197"	"ILMN_1789624"	"TPM2"
"1198"	"ILMN_1701514"	"TRAF3IP2"
"1199"	"ILMN_1740493"	"TRAF5"
"1200"	"ILMN_2338116"	"TRAF5"
