"x"
"1"	8.2392841653457
"2"	6.86241466677933
"3"	10.9158827952881
"4"	6.29495835968508
"5"	7.94228423349597
"6"	6.88957849014475
"7"	8.89803831481488
"8"	9.25384216940475
"9"	7.72178309611213
"10"	9.8098719036961
"11"	8.26108044973115
"12"	9.69357258368604
"13"	7.37915868043124
"14"	8.32023067928193
"15"	8.05694213185981
"16"	8.18512271267226
"17"	9.01749947101987
"18"	7.57777018577856
"19"	10.5464668487005
"20"	9.16434828641826
"21"	9.43409961469921
"22"	6.552897164505
"23"	6.9918993644708
"24"	7.26363549692052
"25"	7.08755484951188
"26"	9.47941610584596
"27"	5.94112868596261
"28"	7.00083703556454
"29"	7.59400358649584
"30"	7.65862070236256
"31"	6.55237624377143
"32"	6.92721242906853
"33"	7.39682814081226
"34"	7.76163776074536
"35"	7.82941767804274
"36"	7.63230690846245
"37"	7.70967922287761
"38"	6.75151594603932
"39"	7.85887413915644
"40"	6.48308819322885
"41"	8.43918729396236
"42"	6.46069939209165
"43"	11.8638545947358
"44"	7.8392188127987
"45"	7.16982734840438
"46"	7.4741423462005
"47"	8.42222332955376
"48"	8.30424753652773
"49"	9.46341619921775
"50"	7.88132272669339
"51"	7.83755971713842
"52"	9.41493090002077
"53"	9.63074498081962
"54"	11.0180859846901
"55"	8.4108745428629
"56"	8.89888176117812
"57"	11.0500918226932
"58"	10.3021721894193
"59"	10.7704797561113
"60"	7.95023912626084
"61"	9.14093071019708
"62"	6.64219706097307
"63"	6.595239897867
"64"	6.60439342821285
"65"	6.38664833522518
"66"	6.4022881940384
"67"	5.9654529135794
"68"	6.94708802433646
"69"	6.20233538320361
"70"	6.87602652094905
"71"	7.66444982239035
"72"	7.88157094824279
"73"	7.33987835384921
"74"	7.99459719102265
"75"	6.92874946704679
"76"	9.34755689292635
"77"	9.73530502194364
"78"	6.30209801938003
"79"	7.56585504387529
"80"	6.37766010293545
"81"	6.45189288616666
"82"	7.4128644966596
"83"	9.10707886378286
"84"	9.2887105813474
"85"	8.1402261750769
"86"	6.72612472850085
"87"	8.13075315235613
"88"	7.34504324185593
"89"	6.17739889711349
"90"	6.37297153222192
"91"	8.55400401954954
"92"	6.34873103819197
"93"	6.79664316465909
"94"	6.60355011804073
"95"	7.95867144191389
"96"	6.93809231624571
"97"	7.11158192287795
"98"	7.54171287335767
"99"	7.82531775842558
"100"	6.41183747868873
"101"	7.02883076851496
"102"	7.10066270608384
"103"	6.09827532575494
"104"	6.81640614275122
"105"	6.58015786140644
"106"	6.41071362895425
"107"	7.54968340970966
"108"	6.94985678536875
"109"	8.5631086692368
"110"	7.41143713239286
"111"	6.92296768730275
"112"	7.78285875874573
"113"	6.61779480349391
"114"	6.54658530508761
"115"	7.67564852136267
"116"	7.93733417793357
"117"	7.95191348671212
"118"	6.31057236890933
"119"	6.50311284570984
"120"	6.95715052954721
"121"	6.85134674321816
"122"	7.3775081954837
"123"	6.78168210589829
"124"	7.01853692521226
"125"	6.86972239421416
"126"	7.26327707371333
"127"	7.24596342174172
"128"	7.53342600005602
"129"	6.75754712278236
"130"	7.02531552877835
"131"	7.30170355081662
"132"	7.44215059514517
"133"	6.76117415423327
"134"	7.03880208098901
"135"	7.67819938206261
"136"	7.60939911218435
"137"	7.21183796496342
"138"	6.84766635095055
"139"	6.92625116742069
"140"	8.74803462844125
"141"	7.50127828732409
"142"	7.46688325538065
"143"	7.31677303615048
"144"	7.60067533126371
"145"	10.8331769630355
"146"	8.25350665112407
"147"	8.47147673081022
"148"	8.08294704633905
"149"	7.57747327521319
"150"	8.39135976301969
"151"	6.89261293545869
"152"	8.27610356447254
"153"	9.89497431000546
"154"	10.1443397662638
"155"	8.33531970066836
"156"	8.89620919666344
"157"	9.7739651866358
"158"	7.58802607049982
"159"	8.07432582414324
